username,count,qid
Vnnen,1,Q147298
Streamstrikker,1,Q147298
JAnDbot,1,Q147298
Rezabot,1,Q147298
Tagishsimon,1,Q147298
PLbot,1,Q147298
Dr. Greywolf,1,Q147298
Pereoptic,1,Q147298
Serchia,1,Q147298
Skystars-NH,1,Q147298
Ary29,1,Q147298
Sk!dbot,1,Q147298
KaMan,1,Q147298
Mr.Ibrahembot,1,Q147298
Zenfiric,1,Q147298
Lombroso,1,Q147298
Horcrux,1,Q147298
EmausBot,1,Q147298
Chlorophonia,1,Q147298
SIR SUCCESS (NAA JAHINFO),1,Q147298
Choboty,1,Q147298
NicoScribe,1,Q147298
Aylablgn,1,Q147298
Yahadzija,1,Q147298
Sunfyre,1,Q147298
2620:0:1048:0:B17F:497E:FAD8:6F91,1,Q147298
Santejachille,1,Q147298
Raamaturott,1,Q147298
Hunnjazal,1,Q147298
Luchialberti,1,Q147298
சத்திரத்தான்,1,Q147298
Chlorophonia,4,Q152093
TiagoLubiana,4,Q152093
Cewbot,3,Q152093
Adert,3,Q152093
MatSuBot,2,Q152093
Egon Willighagen,2,Q152093
Legobot,2,Q152093
Mr.Ibrahembot,1,Q152093
MerlIwBot,1,Q152093
KRLS Bot,1,Q152093
Cvicang,1,Q152093
Dexbot,1,Q152093
TiagoLubianaBot,1,Q152093
TTPrats,1,Q152093
Yahadzija,1,Q152093
Krwin13,1,Q152093
Tagishsimon,1,Q152093
Matěj Suchánek,1,Q152093
Horcrux,1,Q152093
Sing20041130,1,Q152093
BotNinja,1,Q152093
RobotMichiel1972,1,Q152093
PKM,1,Q152093
Uwe Gille,1,Q152093
Renamerr,1,Q152093
Nikola Tulechki,1,Q152093
Fractaler,16,Q170145
MatSuBot,10,Q170145
Wasabot,8,Q170145
Botcrux,8,Q170145
DanmicholoBot,7,Q170145
Dexbot,7,Q170145
Andreasmperu,7,Q170145
TiagoLubiana,5,Q170145
SR5,4,Q170145
Robin van der Vliet,4,Q170145
62.48.187.177,4,Q170145
Kevin Scannell,3,Q170145
Sldst-bot,3,Q170145
Toni 001,3,Q170145
AkkakkBot,3,Q170145
Legobot,3,Q170145
AGbot,3,Q170145
Boulaur,3,Q170145
Nikola Tulechki,2,Q170145
TadejM,2,Q170145
Horcrux,2,Q170145
Okkn,2,Q170145
Egon Willighagen,2,Q170145
Doğru Tercüman,2,Q170145
KaMan,2,Q170145
Scidudebot,2,Q170145
BotNinja,2,Q170145
KrBot,2,Q170145
EmausBot,2,Q170145
JAn Dudík,2,Q170145
AmaryllisGardener,2,Q170145
BurgertB,2,Q170145
Epìdosis,2,Q170145
Pigsonthewing-bot,2,Q170145
Ykhwong,2,Q170145
Thor Dockweiler,2,Q170145
Claudio Naber,2,Q170145
Albedo,2,Q170145
Melaleuca alternifolia,2,Q170145
Zolo,2,Q170145
Mr.Ibrahembot,1,Q170145
Yerpo,1,Q170145
Rachmat04,1,Q170145
SiliconProphet,1,Q170145
Arlo Barnes,1,Q170145
Rezabot,1,Q170145
Avicenno,1,Q170145
Ske,1,Q170145
154.57.3.81,1,Q170145
Closeapple,1,Q170145
41.114.149.83,1,Q170145
Romaine,1,Q170145
Reinheitsgebot,1,Q170145
Wostr,1,Q170145
RobotMichiel1972,1,Q170145
NahidHossain,1,Q170145
Intisar Ali,1,Q170145
Solidest,1,Q170145
Alex Nico,1,Q170145
Jojit fb,1,Q170145
ValterVBot,1,Q170145
Biyolojiyabikurdi,1,Q170145
Darellur,1,Q170145
Innotata,1,Q170145
Lenelie,1,Q170145
190.76.127.52,1,Q170145
MikaelF,1,Q170145
Kimsaka,1,Q170145
TextworkerBot,1,Q170145
OctraBot,1,Q170145
DavidMar86hdf,1,Q170145
Andrew J.Kurbiko,1,Q170145
Mojtabakd,1,Q170145
2402:4000:13C2:1B9F:1:0:520A:900,1,Q170145
Cliverbot,1,Q170145
37.111.235.81,1,Q170145
Emw,1,Q170145
Pi bot,1,Q170145
Vnnen,1,Q170145
Adam78,1,Q170145
JAnDbot,1,Q170145
Lachsersatz,1,Q170145
Prof.MuratArıkan,1,Q170145
Xatnys42,1,Q170145
আফতাবুজ্জামান,1,Q170145
MsynBot,1,Q170145
Ldhank,1,Q170145
MerlIwBot,1,Q170145
Uncitoyen,1,Q170145
TiagoLubianaBot,1,Q170145
Shane Che2000,1,Q170145
Tarnoob,1,Q170145
FriedrickMILBarbarossa,1,Q170145
SalviBot,1,Q170145
虹色分子,1,Q170145
Lingua Libre Bot,1,Q170145
Sortilegus,1,Q170145
Liamjamesperritt,1,Q170145
Geagea,1,Q170145
KRLS Bot,1,Q170145
Deansfa,1,Q170145
-sasha-,1,Q170145
Afaan oromoo guddisii,1,Q170145
Surprizi,1,Q170145
Termininja,1,Q170145
INS Pirat,1,Q170145
Asierog,1,Q170145
Joostik,1,Q170145
StarTrekker,1,Q170145
Sunshine678,1,Q170145
Docosong,1,Q170145
GhostDestroyer100,1,Q170145
Ahmetbeg,1,Q170145
ԱշոտՏՆՂ,1,Q170145
Bluetpp,1,Q170145
ROE100,1,Q170145
Andre Engels,1,Q170145
Kareyac,1,Q170145
Yamaha5,1,Q170145
ChongDae,1,Q170145
YVSREDDY,1,Q170145
Fnielsen,1,Q170145
Manuspanicker,1,Q170145
Maxeto0910,1,Q170145
Hakutora,1,Q170145
185.174.211.51,1,Q170145
AdamSeattle,1,Q170145
49.224.10.195,1,Q170145
Davidpar,1,Q170145
CyberOne25,1,Q170145
Zenfiric,1,Q170145
人造人条目专用号,1,Q170145
EncycloPetey,1,Q170145
Edgars2007,1,Q170145
Okkn,10,Q177105
Andreasmperu,9,Q177105
TiagoLubiana,9,Q177105
81.39.236.126,8,Q177105
Charles Matthews,7,Q177105
Dexbot,7,Q177105
MatSuBot,6,Q177105
Biyolojiyabikurdi,5,Q177105
Wagino 20100516,5,Q177105
Maxwan,4,Q177105
SR5,4,Q177105
Kr.angelov,4,Q177105
Botcrux,4,Q177105
DanmicholoBot,4,Q177105
Drahtloser,3,Q177105
PLbot,3,Q177105
Nickpolk,3,Q177105
Asierog,3,Q177105
Ske,3,Q177105
Boulaur,3,Q177105
71.220.13.185,3,Q177105
Yerpo,3,Q177105
Legobot,3,Q177105
Steenthbot,2,Q177105
Egon Willighagen,2,Q177105
Putnik,2,Q177105
Dr. Greywolf,2,Q177105
Md.Farhan Mahmud,2,Q177105
Sldst-bot,2,Q177105
Apalsola,2,Q177105
88.22.120.41,2,Q177105
Mkbergman,2,Q177105
Modeum,2,Q177105
Mojtabakd,2,Q177105
Uwe Gille,2,Q177105
Was a bee,2,Q177105
Mxn,2,Q177105
SamoaBot,2,Q177105
SHOTHA,1,Q177105
Satirdan kahraman,1,Q177105
EmausBot,1,Q177105
Sintakso,1,Q177105
Chlorophonia,1,Q177105
Vojtěch Dostál,1,Q177105
Choboty,1,Q177105
2A01:C23:5C2E:5000:80:8A5D:178:CD8D,1,Q177105
186.56.7.141,1,Q177105
186.119.232.155,1,Q177105
220.128.101.33,1,Q177105
Wikipediya M,1,Q177105
Raamaturott,1,Q177105
5.190.129.140,1,Q177105
Orland,1,Q177105
Delusion23,1,Q177105
Loh pidr,1,Q177105
Gogolplex,1,Q177105
LR0725,1,Q177105
JAnDbot,1,Q177105
Fractaler,1,Q177105
82.223.103.74,1,Q177105
Rezabot,1,Q177105
AkkakkBot,1,Q177105
Chicusdarius,1,Q177105
AdamSeattle,1,Q177105
Dcirovic,1,Q177105
Osteologia,1,Q177105
Vantty,1,Q177105
AlphaRho,1,Q177105
Addbot,1,Q177105
Neuraxıs,1,Q177105
Terraflorin,1,Q177105
Reinheitsgebot,1,Q177105
Jaumellecha,1,Q177105
DeltaBot,1,Q177105
Matěj Suchánek,1,Q177105
MsynBot,1,Q177105
Kareyac,1,Q177105
TiagoLubianaBot,1,Q177105
2A01:E35:8B42:2B00:FDBE:82C2:1615:9C8D,1,Q177105
Fnielsen,1,Q177105
179.127.205.45,1,Q177105
VojtěchDostálBot,1,Q177105
Emijrpbot,1,Q177105
2A01:73C0:22A:F152:2BD1:7051:4D3D:B0EB,1,Q177105
Turaids,1,Q177105
ChongDae,1,Q177105
Semyonus,1,Q177105
INS Pirat,1,Q177105
KrBot,1,Q177105
Tsabarn,1,Q177105
Carenanny55,1,Q177105
Aydın Sümərinli,1,Q177105
KLBot2,1,Q177105
Tubezlob,1,Q177105
181.115.143.65,1,Q177105
Rtfroot,1,Q177105
Romanm,1,Q177105
Kimsaka,1,Q177105
Geagea,1,Q177105
Ranveig,1,Q177105
Ammarpad,1,Q177105
Bitbotje,1,Q177105
Ymblanter,1,Q177105
PKM,1,Q177105
200.104.37.102,1,Q177105
Glycong,1,Q177105
Loïc la Carpe,1,Q177105
Nikola Tulechki,1,Q177105
Brwynog,1,Q177105
Hugopako,1,Q177105
Ajraddatz,1,Q177105
Research Bot,1,Q177105
RobotMichiel1972,1,Q177105
Taravyvan Adijene,1,Q177105
Horcrux,1,Q177105
KaMan,1,Q177105
Croxyz,1,Q177105
DanGFSouza,1,Q177105
Larske,1,Q177105
RiazACU,1,Q177105
BurgertB,1,Q177105
TextworkerBot,1,Q177105
Mr.Ibrahembot,1,Q177105
Lion tiger leopard,1,Q177105
81.39.236.21,1,Q177105
Albedo,1,Q177105
KRLS Bot,1,Q177105
194.239.215.40,1,Q177105
FischBot,1,Q177105
190.102.58.74,1,Q177105
90.225.2.56,1,Q177105
MatSuBot,7,Q177332
Fractaler,6,Q177332
Romaine,6,Q177332
VasoniVasoni,6,Q177332
Botcrux,6,Q177332
Putnik,5,Q177332
JAn Dudík,5,Q177332
Charles Matthews,5,Q177332
Dexbot,4,Q177332
Correogsk,4,Q177332
Vojtěch Dostál,4,Q177332
Dymitr,3,Q177332
TiagoLubiana,3,Q177332
Asierog,3,Q177332
Thisismattmiller,3,Q177332
DanmicholoBot,3,Q177332
Cantor,3,Q177332
Succu,3,Q177332
INS Pirat,3,Q177332
103.126.23.221,3,Q177332
Jmarchn,3,Q177332
Mkbergman,3,Q177332
Sldst-bot,3,Q177332
Bjankuloski06,3,Q177332
AGbot,3,Q177332
Legobot,2,Q177332
MsynBot,2,Q177332
Pi bot,2,Q177332
178.47.78.74,2,Q177332
Theklan,2,Q177332
Pasleim,2,Q177332
Egon Willighagen,2,Q177332
Thiotrix,2,Q177332
AkkakkBot,2,Q177332
SamoaBot,2,Q177332
Reinheitsgebot,2,Q177332
Kr.angelov,2,Q177332
KaMan,2,Q177332
Treisijs,2,Q177332
Croxyz,2,Q177332
Nikola Tulechki,2,Q177332
M2k~dewiki,2,Q177332
AmaryllisGardener,2,Q177332
Chaoborus,2,Q177332
Tinker Bell,2,Q177332
Zangala,1,Q177332
VladimirZhV,1,Q177332
NtkPrague,1,Q177332
Ske,1,Q177332
Dominic,1,Q177332
KonstantinaG07,1,Q177332
37.24.55.249,1,Q177332
לוכסן,1,Q177332
Townie,1,Q177332
Epìdosis,1,Q177332
Vnnen,1,Q177332
BetaBot,1,Q177332
AhmadovaLala,1,Q177332
Spisen,1,Q177332
Souzais,1,Q177332
MerlIwBot,1,Q177332
Breogan2008,1,Q177332
Golden Bosnian Lily,1,Q177332
Eulenspiegel1,1,Q177332
Jordiventura96,1,Q177332
Awinkler3,1,Q177332
YMS,1,Q177332
TadejM,1,Q177332
Kevin Scannell,1,Q177332
VojtěchDostálBot,1,Q177332
JYBot,1,Q177332
NBS,1,Q177332
Miled.rousset,1,Q177332
Mr.Ibrahembot,1,Q177332
ԱշոտՏՆՂ,1,Q177332
Geagea,1,Q177332
JotaCartas,1,Q177332
Horcrux,1,Q177332
Ranveig,1,Q177332
Turaids,1,Q177332
AlphaRho,1,Q177332
109.121.18.252,1,Q177332
Jura1,1,Q177332
Kowlooner,1,Q177332
Rezabot,1,Q177332
Dhx1,1,Q177332
Biyolojiyabikurdi,1,Q177332
Ginta Pankoka,1,Q177332
Laddo,1,Q177332
Cliverbot,1,Q177332
Rickjpelleg,1,Q177332
Duemilaeuno,1,Q177332
Gyan333,1,Q177332
HitomiAkane,1,Q177332
UAwiki,1,Q177332
Radiuz04,1,Q177332
Alphama,1,Q177332
Tpalonen,1,Q177332
Stryn,1,Q177332
Tahmid,1,Q177332
Glycong,1,Q177332
78.1.178.28,1,Q177332
Daiquping,1,Q177332
ChriKo,1,Q177332
MaksOttoVonStirlitz,1,Q177332
MikaelF,1,Q177332
Saladin Abduraman,1,Q177332
Kareyac,1,Q177332
Simon Villeneuve,1,Q177332
Mxn,1,Q177332
195.175.52.206,1,Q177332
Dcirovic,1,Q177332
Adam78,1,Q177332
Alex Nico,1,Q177332
Swpb,1,Q177332
Vitaium,1,Q177332
BotNinja,1,Q177332
Osteologia,1,Q177332
Murma174,1,Q177332
Afaan oromoo guddisii,1,Q177332
186.82.16.113,1,Q177332
EmausBot,1,Q177332
TiagoLubianaBot,1,Q177332
F705i,1,Q177332
Tsahmatsis,1,Q177332
Charp238,36,Q184204
Epìdosis,12,Q184204
Botcrux,10,Q184204
MatSuBot,10,Q184204
Charles Matthews,7,Q184204
TiagoLubiana,5,Q184204
Mkbergman,5,Q184204
Putnik,4,Q184204
Jmarchn,4,Q184204
Dexbot,4,Q184204
IngeniousBot,4,Q184204
Egon Willighagen,4,Q184204
Emw,4,Q184204
2806:10A6:15:596B:F94F:EFF6:96BF:BF3B,3,Q184204
Sldst-bot,3,Q184204
MsynBot,3,Q184204
AkkakkBot,3,Q184204
Adert,3,Q184204
Okkn,3,Q184204
Lombroso,2,Q184204
Geek surine,2,Q184204
SamoaBot,2,Q184204
Bob08,2,Q184204
SR5,2,Q184204
Andreas Raether,2,Q184204
Avicenno,2,Q184204
Kr.angelov,2,Q184204
Sintakso,2,Q184204
Daniel Mietchen,2,Q184204
Bovlb,2,Q184204
2806:10AE:5:372B:2C31:7D5:CBD:D689,2,Q184204
2001:861:CB2:C490:4CF8:B20C:D0B6:5A56,2,Q184204
Simon Villeneuve,2,Q184204
سامر,2,Q184204
Romaine,2,Q184204
DanmicholoBot,2,Q184204
Steenthbot,2,Q184204
KaMan,2,Q184204
Biyolojiyabikurdi,2,Q184204
Legobot,2,Q184204
Dominic,2,Q184204
MRTFR55,1,Q184204
EBRO,1,Q184204
Correogsk,1,Q184204
INS Pirat,1,Q184204
188.245.89.47,1,Q184204
Zenfiric,1,Q184204
Jensga,1,Q184204
MuanN,1,Q184204
PLbot,1,Q184204
Sturban,1,Q184204
2001:569:74E8:7300:133:C10F:4CE4:69E5,1,Q184204
Olea,1,Q184204
186.85.51.192,1,Q184204
Zyksnowy,1,Q184204
Abdur Rakib,1,Q184204
Belomaad,1,Q184204
Min.neel,1,Q184204
Tagishsimon,1,Q184204
Helito,1,Q184204
Rezabot,1,Q184204
103.217.244.124,1,Q184204
Chao Man Hong,1,Q184204
Saarik,1,Q184204
207.62.184.33,1,Q184204
2.40.7.144,1,Q184204
PKM,1,Q184204
JulesWinnfield-hu,1,Q184204
1.55.251.227,1,Q184204
EmausBot,1,Q184204
Ramjchandran,1,Q184204
F705i,1,Q184204
Шкурба Андрій Вікторович,1,Q184204
MathKnight-at-TAU,1,Q184204
Iwan.Aucamp,1,Q184204
Savir,1,Q184204
WuuArticleGenerator,1,Q184204
Horcrux,1,Q184204
Neuraxıs,1,Q184204
QuickStatementsBot,1,Q184204
Kani,1,Q184204
Kareyac,1,Q184204
Apokats,1,Q184204
HacıyevaGülnar,1,Q184204
Geagea,1,Q184204
HakanIST,1,Q184204
Borbély Márton,1,Q184204
ԱշոտՏՆՂ,1,Q184204
Hasley,1,Q184204
AlphaRho,1,Q184204
Yamaha5,1,Q184204
186.33.137.229,1,Q184204
Yosri,1,Q184204
Nickpolk,1,Q184204
Fongcwele,1,Q184204
Renamerr,1,Q184204
Glycong,1,Q184204
Apokrif,1,Q184204
SalviBot,1,Q184204
Zhenqinli,1,Q184204
C messier,1,Q184204
Hollófernyiges,1,Q184204
YSObot,1,Q184204
Liamjamesperritt,1,Q184204
Jeluang Terluang,1,Q184204
Sanrea,1,Q184204
Grzegorz Browarski,1,Q184204
Tisfoon,1,Q184204
TiagoLubianaBot,1,Q184204
Uwe Gille,1,Q184204
Hakimi97,1,Q184204
185.46.77.3,1,Q184204
NovaLeader,1,Q184204
C960657,1,Q184204
MerlIwBot,1,Q184204
Reinheitsgebot,1,Q184204
Chlorophonia,1,Q184204
Green&Yellow1,1,Q184204
Ehud Amir,1,Q184204
Avilena,1,Q184204
JotaCartas,1,Q184204
Charles Matthews,8,Q188417
Botcrux,7,Q188417
MatSuBot,7,Q188417
TiagoLubiana,6,Q188417
Horcrux,6,Q188417
DanmicholoBot,5,Q188417
Belomaad,5,Q188417
Okkn,4,Q188417
LR0725,4,Q188417
Townie,3,Q188417
AGbot,3,Q188417
Cewbot,3,Q188417
Biyolojiyabikurdi,3,Q188417
Ske,3,Q188417
EmausBot,3,Q188417
TadejM,3,Q188417
Legobot,3,Q188417
Emw,3,Q188417
KrBot,2,Q188417
SamoaBot,2,Q188417
AmaryllisGardener,2,Q188417
Kr.angelov,2,Q188417
Dexbot,2,Q188417
Sldst-bot,2,Q188417
AkkakkBot,2,Q188417
Sintakso,2,Q188417
ASEDATC,2,Q188417
唐吉訶德的侍從,2,Q188417
Geek surine,2,Q188417
SR5,2,Q188417
Jeblad,2,Q188417
Mkbergman,2,Q188417
Вик Ретлхед,1,Q188417
Tagishsimon,1,Q188417
Apalsola,1,Q188417
Rezabot,1,Q188417
BotNinja,1,Q188417
200.83.212.238,1,Q188417
TiagoLubianaBot,1,Q188417
62.82.103.58,1,Q188417
TheBartgry,1,Q188417
Chobot,1,Q188417
Floyd23,1,Q188417
Buruneng,1,Q188417
Pi bot,1,Q188417
Tubezlob,1,Q188417
הנדב הנכון,1,Q188417
Zzme123,1,Q188417
Arnaugir,1,Q188417
175.118.196.112,1,Q188417
Daniel Mietchen,1,Q188417
Loone416,1,Q188417
Dominic,1,Q188417
PKM,1,Q188417
Yahya,1,Q188417
AfroBrazilian,1,Q188417
Hollófernyiges,1,Q188417
Superzerocool,1,Q188417
Orland,1,Q188417
Zhenqinli,1,Q188417
VojtěchDostálBot,1,Q188417
Uwe Gille,1,Q188417
JAnDbot,1,Q188417
Cliverbot,1,Q188417
INS Pirat,1,Q188417
MerlIwBot,1,Q188417
Xwedêda,1,Q188417
AlphaRho,1,Q188417
Davidpar,1,Q188417
Akrasia25,1,Q188417
ManuRoquette,1,Q188417
Kyng,1,Q188417
PeaceSeekers,1,Q188417
Geagea,1,Q188417
Դատարկություն,1,Q188417
Juhsta,1,Q188417
Albedo,1,Q188417
KLBot2,1,Q188417
Erik Wannee,1,Q188417
Vantty,1,Q188417
Bdijkstra,1,Q188417
Xavier Dengra,1,Q188417
MuanN,1,Q188417
JotaCartas,1,Q188417
AxelBoldt,1,Q188417
Buli~wikidatawiki,1,Q188417
Kpjas,1,Q188417
PBot,1,Q188417
Lombroso,1,Q188417
Alessandro Solimeno,1,Q188417
PLbot,1,Q188417
Nikola Tulechki,1,Q188417
Vojtěch Dostál,1,Q188417
SongofSol,1,Q188417
MsynBot,1,Q188417
Avicenno,1,Q188417
Artgam,1,Q188417
Charp238,1,Q188417
Reinheitsgebot,1,Q188417
Minina,1,Q188417
Adam78,1,Q188417
Sciking,1,Q188417
Bitbotje,1,Q188417
ScAvenger,1,Q188417
Netha Hussain,1,Q188417
Mr.Ibrahembot,1,Q188417
Roba,1,Q188417
Xosé,1,Q188417
Bot Sian EJ,1,Q188417
Jmarchn,9,Q188930
Charles Matthews,9,Q188930
MatSuBot,8,Q188930
Zyksnowy,7,Q188930
Botcrux,6,Q188930
2A02:587:1E07:8A6A:D55C:C789:AE21:1E55,5,Q188930
Dexbot,5,Q188930
TiagoLubiana,4,Q188930
Adert,4,Q188930
IngeniousBot,4,Q188930
DanmicholoBot,4,Q188930
Hakimi97,4,Q188930
TadejM,3,Q188930
Elya Minasyan,3,Q188930
Okkn,3,Q188930
Thisismattmiller,3,Q188930
Carbonaro.,3,Q188930
Nikola Tulechki,3,Q188930
Osteologia,3,Q188930
BetaBot,2,Q188930
VS6507,2,Q188930
Modeum,2,Q188930
Egon Willighagen,2,Q188930
Mkbergman,2,Q188930
EmausBot,2,Q188930
Legobot,2,Q188930
Biyolojiyabikurdi,2,Q188930
KrBot,2,Q188930
SR5,2,Q188930
Lordthe6,2,Q188930
Steenthbot,2,Q188930
AkkakkBot,2,Q188930
Spinster,1,Q188930
Myrakas,1,Q188930
Glenn,1,Q188930
Chao Man Hong,1,Q188930
TiagoLubianaBot,1,Q188930
Nicolas Eynaud,1,Q188930
Pere prlpz,1,Q188930
Mr.Ibrahembot,1,Q188930
RobotMichiel1972,1,Q188930
WikiPhoenix,1,Q188930
KRLS Bot,1,Q188930
Uwe Gille,1,Q188930
Johnvanghor,1,Q188930
Nan,1,Q188930
Zaheen,1,Q188930
Andreas Raether,1,Q188930
Reinheitsgebot,1,Q188930
2A01:CB0C:3ED:5900:5815:2418:CE05:D59,1,Q188930
Ayack,1,Q188930
MuanN,1,Q188930
Mr.Wise,1,Q188930
C960657,1,Q188930
Kohlins,1,Q188930
Stefanø,1,Q188930
Katibduul,1,Q188930
Gaga.vaa,1,Q188930
216.162.47.70,1,Q188930
Nickpolk,1,Q188930
Rezabot,1,Q188930
Sintakso,1,Q188930
Buli,1,Q188930
Wipur,1,Q188930
KofiKitsune,1,Q188930
Olea,1,Q188930
FriedrickMILBarbarossa,1,Q188930
Chlorophonia,1,Q188930
Orland,1,Q188930
83.232.59.225,1,Q188930
Pikne,1,Q188930
Cedric31,1,Q188930
Minorax,1,Q188930
So9q,1,Q188930
Yahadzija,1,Q188930
Xiaokeji666,1,Q188930
80.30.133.83,1,Q188930
Vojtěch Dostál,1,Q188930
Dominic,1,Q188930
Emw,1,Q188930
PKM,1,Q188930
Mgp17,1,Q188930
ROE100,1,Q188930
Horcrux,1,Q188930
Ранко Николић,1,Q188930
Apalsola,1,Q188930
AttoRenato,1,Q188930
2001:2D8:6A50:E218:A0C9:4806:8777:4B90,1,Q188930
Andres,1,Q188930
Pi bot,1,Q188930
Dmtrs32,1,Q188930
MerlIwBot,1,Q188930
Asierog,1,Q188930
Arash.wp,1,Q188930
VojtěchDostálBot,1,Q188930
2.40.14.214,1,Q188930
Geagea,1,Q188930
KoveytBud,1,Q188930
Robin van der Vliet,1,Q188930
TiagoLubiana,7,Q189341
Adert,3,Q189341
Frukoprof,3,Q189341
Egon Willighagen,2,Q189341
Legobot,2,Q189341
37.237.121.9,2,Q189341
Chlorophonia,1,Q189341
Stryn,1,Q189341
Horcrux,1,Q189341
Adam78,1,Q189341
Renamerr,1,Q189341
Mr.Ibrahembot,1,Q189341
Simon Villeneuve,1,Q189341
Sk!dbot,1,Q189341
زبيدة حازم حسن,1,Q189341
MatSuBot,1,Q189341
Yahadzija,1,Q189341
Botcrux,1,Q189341
Nikola Tulechki,1,Q189341
145.120.129.4,1,Q189341
BotNinja,1,Q189341
Bitbotje,1,Q189341
TiagoLubiana,9,Q191989
Jmarchn,7,Q191989
Botcrux,7,Q191989
Charles Matthews,5,Q191989
Sldst-bot,4,Q191989
IngeniousBot,4,Q191989
MatSuBot,3,Q191989
Sintakso,3,Q191989
Andreasmperu,3,Q191989
Legobot,3,Q191989
Adert,3,Q191989
Modeum,3,Q191989
Geraki,2,Q191989
ThomasPusch,2,Q191989
Nikola Tulechki,2,Q191989
NaBUru38,2,Q191989
JAnDbot,2,Q191989
Belomaad,2,Q191989
Uwe Gille,2,Q191989
TadejM,2,Q191989
Codas,2,Q191989
SamoaBot,2,Q191989
Mr.Ibrahembot,2,Q191989
AkkakkBot,2,Q191989
Egon Willighagen,2,Q191989
Epìdosis,1,Q191989
Ledinhthang,1,Q191989
KRLS Bot,1,Q191989
124.123.69.25,1,Q191989
Vantty,1,Q191989
TiagoLubianaBot,1,Q191989
Dexbot,1,Q191989
Castell,1,Q191989
Nguyenhai314,1,Q191989
AfroBrazilian,1,Q191989
C960657,1,Q191989
Tagishsimon,1,Q191989
Jytdog,1,Q191989
Escritor Cauã,1,Q191989
Andreitshua,1,Q191989
Bdijkstra,1,Q191989
Dcirovic,1,Q191989
2405:204:C69C:556E:9518:9EF5:B121:BBB4,1,Q191989
Geagea,1,Q191989
Reinheitsgebot,1,Q191989
ROE100,1,Q191989
2A01:E0A:2E3:94B0:94DA:AF1E:A67:1612,1,Q191989
YMS,1,Q191989
Lombroso,1,Q191989
Glycong,1,Q191989
Bluepablo3,1,Q191989
Ikidkaido,1,Q191989
Xosé,1,Q191989
DafyddTudur,1,Q191989
Flamenc,1,Q191989
BotNinja,1,Q191989
Horcrux,1,Q191989
Chlorophonia,1,Q191989
Avicenno,1,Q191989
NicoScribe,1,Q191989
І де був той розум?,1,Q191989
INS Pirat,1,Q191989
YSObot,1,Q191989
Tubezlob,1,Q191989
2001:1C02:330C:9D00:65E1:911C:C8E7:F5AA,1,Q191989
Albedo,1,Q191989
Yahadzija,1,Q191989
Ерден Карсыбеков,1,Q191989
Wipur,1,Q191989
156.211.141.38,1,Q191989
Simon Villeneuve,1,Q191989
91.194.46.226,1,Q191989
Daniel Mietchen,1,Q191989
115.73.8.40,1,Q191989
2A02:8440:6141:2A72:8D2:1BCF:2055:3DFE,1,Q191989
156.202.83.10,1,Q191989
Pru.mitchell,1,Q191989
MsynBot,1,Q191989
Escarbot,1,Q191989
Rezabot,1,Q191989
Osteologia,1,Q191989
198.236.11.236,1,Q191989
PBot,1,Q191989
Mussolinchan,1,Q191989
Andres,1,Q191989
ديفيد عادل وهبة خليل 2,1,Q191989
Michel Bakni,1,Q191989
Kevin Scannell,1,Q191989
Doctor Muxtorov,1,Q191989
MerlIwBot,1,Q191989
Llywelyn2000,1,Q191989
Dominic,1,Q191989
112.148.231.164,13,Q193529
Charp238,9,Q193529
MatSuBot,8,Q193529
TiagoLubiana,7,Q193529
Charles Matthews,7,Q193529
Botcrux,6,Q193529
Dexbot,6,Q193529
Jmarchn,6,Q193529
Andreasmperu,5,Q193529
Biyolojiyabikurdi,4,Q193529
Tomastvivlaren,4,Q193529
IngeniousBot,4,Q193529
Egon Willighagen,4,Q193529
Danmichaelo,4,Q193529
Ériugena,4,Q193529
Mkbergman,3,Q193529
Neuraxıs,3,Q193529
Okkn,3,Q193529
2A02:587:1E17:EFEF:A0BE:8419:7787:D24E,3,Q193529
Zyksnowy,3,Q193529
Rezabot,3,Q193529
Adert,3,Q193529
AGbot,3,Q193529
Zaheen,3,Q193529
Thisismattmiller,3,Q193529
SubiacoSanBenedetto,3,Q193529
AmaryllisGardener,2,Q193529
DanmicholoBot,2,Q193529
KrBot,2,Q193529
Zhenqinli,2,Q193529
Nikola Tulechki,2,Q193529
Serchia,2,Q193529
AkkakkBot,2,Q193529
TadejM,2,Q193529
BetaBot,2,Q193529
Osteologia,2,Q193529
PeaceSeekers,2,Q193529
Legobot,2,Q193529
178.191.172.19,2,Q193529
TiagoLubianaBot,1,Q193529
JAnDbot,1,Q193529
Cedric31,1,Q193529
Chlorophonia,1,Q193529
Mr.Ibrahembot,1,Q193529
Hoo Bot,1,Q193529
Saarik,1,Q193529
Charan Gill,1,Q193529
Ерден Карсыбеков,1,Q193529
74.177.140.57,1,Q193529
Olea,1,Q193529
121.161.231.106,1,Q193529
VojtěchDostálBot,1,Q193529
MerlIwBot,1,Q193529
虹色分子,1,Q193529
Einstein2,1,Q193529
Evgeni Efimenko,1,Q193529
Josu,1,Q193529
Mgp17,1,Q193529
MathXplore,1,Q193529
Epìdosis,1,Q193529
Orland,1,Q193529
Emw,1,Q193529
Asierog,1,Q193529
Vojtěch Dostál,1,Q193529
Yahadzija,1,Q193529
Andreas Raether,1,Q193529
Geagea,1,Q193529
Nicolas Eynaud,1,Q193529
Pikne,1,Q193529
